booking_id,rating_score
796b98fdf73dbeba33a548910a1c6147,4.2663647192974254
b201a9f2ecdecbb34bed034bf9e4b658,4.3588843526715495
97b385a9be170737859d3511b658677c,4.481662763344976
366873cd26c5724d1dcb18dcdf73be66,3.83654432321728
c3a2e87348811bcfdf22be48aa0d2dce,4.053685610018515
e34e3adac22f376954e19b39dc31a859,4.387574213588602
c970e84273583ab523dfafd09b9c214a,4.1422425632727204
728760088589c62129b9bf720beb4ab3,4.608649188483009
a68e72324eeb25c7de974696ee2cdf9a,4.466727795163167
83743b6f9991dbfa3fbe51478e7e277a,4.3640655628543055
7d3d5f0d6661be3aad1786583174fbe3,1.683032658376663
ac7586cc5a6ac8f58ca9953b2f0b1665,4.192361077102164
67142c627497b60a7e0228a4fc44d788,4.473067655537679
7dba7a6928ba2f02457c9956750739a4,4.406667086527144
f887088ffd686e1d5e79832b7cb59ac6,4.475108965438514
752d338431dc68d464a59a15e4b6085c,4.396573354483488
fe19bec35f1d3bb7ee68b3cbc68e4cd1,3.9529276331311833
3a9292fbc22a8b7dff752bbcd378ba3f,4.527161851367604
a79f20d4bfc0146f4b6668e55ca79d04,3.595428337571106
3b3724ac4bd3c9a397e23c04db86e349,3.7602172271449166
bc654f3c4e317b055681dff93c314f50,1.1317745983566228
31e8d26b658306256e3ce34880965956,1.4715353528528317
37470a2f562a2dc0bc74dd7c186ebe39,4.592370535081092
2366b4b96bc15737f6f3a9c397a2fa5a,4.319971884809894
96071dad8a242f26b230f1a36784e5c6,4.390206098663134
becb67c5b88487a44ab3271f5ebce80c,4.080301869766667
a0460d29287476613282c5edeff15e09,4.459837947781684
7261c98fb2e01f33beadfa48852c9342,4.308870928529119
89574614894bca78acf5548df2c6e5f0,3.6658284579531535
2f5cdf1b5efff32a4653fb155b489765,4.313126794926293
98f72d4fcdca3c6e27089f1b26c4ac99,4.105004634343831
4899aac432d80d8e580932b5ee98a942,4.391134925386786
60919256a958a3633e104071960e6af9,4.439388323294598
fbf6aac4b01a28dee1e076acc2625362,3.9580257894655886
b80066a8ee3a4b7a2094f4b32a4cdfc1,4.383713652671619
fbd37484e8d8c23448f113b5801524a8,4.414876616754048
93294536f03737a8a679071251fe3b34,3.7939338593429746
f02bfaa783bd76842dbe29ac05114800,4.256451881204749
4f3dcd52e63db7d045f64ff87188034c,4.28628410757636
b8cdd7b83e35a4243d81f7997e11582e,3.5661211763938145
fe4e984d9879013b9ecbb25db72b9d86,4.365504351230654
b47392f4a3685d56bada1341cb83bbf1,3.441880052311644
21cc23017f1c007a6712b2964eb001b5,4.366759566030577
f006b9b9440d1aa37d89c89446d2d651,4.51858615648256
d0efa436e072d5328ecd904a4a90b081,4.2077673475143405
cccf5ec8135e3b05efc71461665389f0,4.394985367983031
3d34a8e4ef91b2e7d9500694cf41bc5a,4.313204937381333
a154d36f6dad2084cbde2e2c1f923bfd,3.7065201616706087
3ee95eb55c4fa513cc606582c5d9ec89,4.355056657068996
86b42f213c9e6b8ccccedb8996b947c9,1.3507137614251832
ce180035acd26a2d8eae7ed1923ef9c8,4.392464853737254
d956067338873d414158d09705402bc1,2.8359762828841446
98ca3892d88dd39842fc3f6f0d22f1ac,4.4862914119757535
a689621ab21ef200b55a5b8db8702f50,4.336450039737281
99c7aba5db1566db11660a2a14f7f38d,4.50772741636983
edc8c599aaa16f9b9e991efb80193a99,4.619966818997444
abb2044dbb28bbdd9aa470e4e8af04e5,3.9391619137459912
22ba2f78168443e6f729e748681601df,4.219346935762117
b6b5cb480d65416e26e2528d2507eba0,3.595004344163871
bd84c4e873ee8bf8786f49426732ec63,4.389509840136065
2d6d8a4b069683e5a77db12619d7ab08,4.605820916565636
4df2c48276ae832072dcf177fc7da5ef,4.675960980007301
5c0cd94f225072aa0e619d5d8fb98e14,4.182826789919833
68e55b13477d9b53d3e36e05888e17fa,4.455974535045805
163aecbdc7ce04fa55857b332f4c47c5,4.4700668237905665
59eea525ff8947b92c93b02f8e950bb1,4.138253633927132
16589e277967bbfcdf7ac5140d9953eb,4.566136674320369
564624446a2b4c948c0f06f393015477,4.222209766005413
770935397762ee0e1cecc3db854dd878,4.3464693406607795
080329a1d90714bf77280db303284a74,4.441003484767074
1c95a3d5c57ed230021faa588a02a325,3.0848625369063716
25da4276773c30ac26954b73f808b0ff,4.326030637769633
5b2b93249c5239c5df242e8b28f41ef3,4.484937081287777
208728294699a03e704d9154489dc43b,4.256243380636789
715730a1a5d07eb97a6bf6bc9645496b,4.227864052833472
f1adec947261593a874308f99130eb68,4.093312978990136
6c87dcc4edd752ef1a39e75cd97958f9,4.118324737823603
9ab3cea15927aedc8e0b8c6aefe987f5,4.337302402622965
0e8c3b6e3779b3b1330a187dd7f4efe7,4.361233597556292
cad81d0e90f59e56ce9a6e08878ad70a,4.338168311405807
f34f90872f5f1ec48391b1b42afa1e73,4.390237780307756
6a5d4665b8c5a6294b1071e91914c970,3.3551820413663895
63549caf5e31de840d2e5dc86c8c4aa6,1.0
5abf658117f2cc7e2a639c2cadd4c576,1.7214567575212505
6e7c6afa4e4124e7882486fcd3081ddf,3.349146188505563
190e45e83c16cd6460d634edd97a383a,4.413985478325115
0dc7c72a62bc4eab3afa6ab143f24e59,4.148203155368833
dd47560f0d9c87c832b6feed6de1d370,4.5513739655335215
2e113fa1145a76a2e90185f3aa2600d0,4.395225990323542
b7296660ddcbc2ac64c0fbb4648eb654,3.881593727811654
c069aea361c41c313464993cfc8c2e8b,4.289864889998194
deafafea8af0f7bb685215c8f741c0b7,4.463460574679859
86711e9952242898aad4f3468d6a2c75,3.7965826541586094
59f8ff05718f69d021e81a69cfdf2a1c,4.691591605625062
25e242b01f591816c7bbdb2bc3c571eb,4.6596816742960785
c20ac416220546b2268066dc75ad3bc2,1.8504167027603649
ac795fa9320e02c4955382348f1b5f24,4.104616811031904
8549775e2e18c8af2ef891474a7839b1,4.766941156557718
a5f926abfe7b2ee1b80078b45cd383d7,4.435140049944398
4f11c7a06db2838b465e8dd090f729e4,4.133768454762073
524b6f0788746514fb6f7ad3fa4b661d,4.074274174391217
5760915d29631e4ea0a6f66ea251664f,4.343132948055497
a0ed08308efc06c366ae287b045cfe9b,2.9085061596968242
e1d117e45109bea6f193773863aca434,1.7214821971677357
4a9528634756937849d8467d1d96a7c1,4.204993049822966
416c1e867a55d1c39fea22b1eef278d4,4.313179463212338
8d4473c921fb9315e04b5c0fe6b23db7,2.4988410277952338
690482f9b28107267da8dade23d80303,3.9181861754003506
b774d6384c8539cd61784bd718956b40,4.65318304237293
63e05d953aa561603d06ecfa8dfae872,4.614121139282429
cc23cf4b07c4f53834db997cd0cc21c4,4.328665834730447
42cacd19dba17d7179867b3e8f5b15b9,4.535305511980261
a91c0a9f2bc533e0dc380d9c2fa77b4a,4.234494021163705
5e3e178f33bf738f357b96b8bacb04c0,4.072668426922339
467d2edd5e84e209e8a9a4f693720f5a,4.473254206299825
0406a3de447eb60697000b9e0f8f588d,3.6399273404624632
3239e18e331c9f622d6998bd9fb85f3f,4.568787992666707
82d1f2a1315fcbf81ae2fed02a4496b9,4.270817346323324
ee57f279cc5b0741ddabc89e6b22c9ad,4.597168389540195
d539f826865ea728496f6d4e11c61aa2,3.956218663970519
51d5c8dd029487bb9f34ace0c35b85db,4.384038911295972
485ae2a17b68b6ccefb1ecdf931a2cff,4.341309548078746
dbae8bb92fb818ba654dc835e0746829,4.40246455509972
71024a0c70fe9dd9a7824d9780d03137,4.7353632439617295
d5aee115dbfbca895d999893a157bd42,3.7395219153719634
c853522e783dd7dec2f23c71439ab24a,4.301192966350155
efef6a83477204433b248280a2b0dcab,4.398680395685065
4b4404ec12340f4c938c10cbb5e79129,4.49800172013834
9d780b187f487a03c3f7b1e9ea7d5f66,4.0378545115420925
a660930adb0ba04e86801882b3d31fb4,4.50102564511735
5b7a25ff07b49e500b1c7ae4b0108e1d,4.394265726967001
266413e9f43a7b0d5f6e5700a52207ef,4.3876366532598805
9a609035835b96f52ca9047eb814525d,4.500965724361216
c7238a769777af04c3d19e71a7798126,4.252094914223079
e0e5486b4382bdaad63390b53d66d818,4.376677741947326
5b9e3e00d02a5bf4208e043afd146e19,4.160054913202212
081a450dae1139f6eacb5ab8c4bf0204,4.221184926756012
caa92e342c7780f68832f832d4d16e38,4.3848017682631815
911463339180881ccd9364d98fa80d60,3.8582890130918663
b9739b6998ee68efb7e10d3151c7edab,4.519333618963433
4ab03304531ce6c5f992cd4be4e992be,4.494335191261623
e87f26c130e0b3184bdd837982bda532,4.123723963362331
0704eda65c69520010b02a3fee897fab,4.36458221604068
d0eac3b977d498537e2b3e7bf6c078fc,4.467030497117862
87f544946a6a6a2dca083e37fe0ffd12,4.29831103826727
aa416426639f25b5fe09e051d6c231f3,4.3873448387927505
21a433718e66c72a763bdc7920529b86,4.435844208392272
44825c506ba170a26bd04eef545c54d4,2.2411723218377233
3887f330150fd21ff60f6e419e5015f4,4.342084218273557
c6b9a810a4392bbc30545dc08288e829,4.178691824969878
1cfd74bf121060769a7135ac277dea25,4.630043787124826
ad16f25a94426fb8805f506fd1443d94,4.3828398410863265
a253f4d2cdfc519f2840fea32d8d686e,4.364308745879637
df5102701931188e4b15f73efff4d70e,4.493418976619486
035abca0cb6c74fff900e926246ab25d,1.4742383905160337
87e04efba45a51f52098fc8851eaae32,2.9939441734921473
518a65c37a05b914f9f2be3946c5ae27,4.549158280758686
1ec9d22aa2114b45721bfaea68f95868,4.6934560594610195
9a9f12d7217cd20878c985d55acdccf9,3.9672422462419603
27b5a7ea86d0ede1b99d0f28b59f3a9d,4.409462801507542
f350f88d5c9a3911d6e9bc0729c445f5,3.919956954494859
d669b7ba0ddce1d761c191fa5a83c95e,4.367183754420624
a51a257b17d51295e07650cb65443050,4.030349294623705
41f37e9115ca372ccb5973ece9cb31e2,4.594564746962329
2a06b8c3c6006b7d7102ef1eb378be59,4.554555574513928
f3671961f3883e8b888571beb270c4cb,4.292189489716466
3ba8bcad2845131b6e9d2f203fcc9976,3.8177550171050885
5e3ceddeeb9883bb9e449bd5f5d1e599,4.051280253864776
1d624d306f132acd791cbe169d7e0fd7,4.150864733948498
2aa253a46a6fdbb65aaf538fc895ea0a,3.8820551981797786
82f64baa3de97c2ebf3358f6f269e83a,3.9371243810001357
6ea5c14749196132407a05589b630c98,4.455927736561521
450e01beac5ad45e926ecf923323ebc5,4.409172935975903
8f591c8a42cad3f5ee56f678c8417208,4.56188373366167
7f574c140c0248ec43c5ad60266a394a,4.3392811664317295
e463e5cd80125600ab8ee93344c52439,4.422762592839686
1e56af19f4948fdc07453dd70a36f5f4,4.584713652108309
98700ffdc3162878fb9d7f2c9f330084,4.398025422573362
f3b1cd4ea12832c2b90372b961e9b305,3.8675261727064947
3c49aeb7382b07efb365e58aacdb2716,4.2574009099079895
c4b81a7e98af061a60228988551bc1ed,4.235634844005631
2db13993f58175fa589125d345fe68b5,4.511359231738844
8210db24103ff9ce1ddda7762955db35,2.7715229447070686
3062272575a439947e42a02e0744a44c,4.563249751941367
785560c5882874b2738c60d9580a76ae,4.509886048527158
02cc59cf28469ec71681116a90caee2f,4.533281504514485
76ca47f57a1cdaf4d39b84c37da45ffe,4.589079624918414
1583380780902cf0dc7c134bf8fea9ec,4.342928111421801
99dc3067ec87149ddac39105acecf840,4.32443963273442
0308e4b34f47ea4a9c82557863644da5,4.41602421496304
deeded6af5d352021b5a188c81d1d3f8,4.353748268165298
53eaa7ea549fa0b805f759764b036867,3.8509690703465402
4da7605b6e7fd370e4a4be7194de5509,4.329887806297791
aed56d382cca01e04bec7b9910f1102a,4.559649231295605
a5faf2f865d54fac5b97b961a75c09ee,3.951543138354684
5143ab1dbf260ca14f11cbcc355e275e,3.6004773118705713
d18841e3330e5721352b93871db48820,4.336762304269165
245de45677494c2348dc8cce907b53c6,4.02551443409671
9fc35c1c78c3190b660a23b46ce409ae,3.40810654357821
23e95d5670f7bbd10a46d5d70ab6d875,4.366776663614841
61dfde191baca4e5c10668fc5a47daec,3.8882806593862096
42fa668b532239f44713415a37a327eb,2.994970833521968
b4f40164b3dfabb8abe828dee43776d6,3.9942167336605583
c685704aec515546f7a098ea9520a772,1.556886334980184
9594d652427ef4ae7236bea8e045e01a,4.603900094590141
dacb631dcf780b036b1574cd9478b63e,4.469901183191155
463704c33f4768470c6db03b00122d54,4.25132679244084
6f5761e51c2675f0c0ae031cf625cad5,4.271484678127484
36e56050d352f95b48062912544789a5,3.982510100538225
a382f6916df704a0d54b05420abaef4c,4.539118855981492
1dbddf6f5898e8d83e766752c20debb4,4.292640707595957
41dc05dfe3899ed053001e5bcadde6f8,4.352486205627712
db4d5cd7fc8c7d997f24a7fe85aa5286,4.482633254770529
c7381dc51d41a0e4d86314b7a9808d7e,4.279961687222122
ddad2cfaf954e9ce3fec266bcb9988b1,4.351550833044834
a73753685970751757224b41566e32a4,4.106790792148614
c4866b1bca15316f565c387e57393e56,4.294648940885214
307944b0dd344a6e4310a345564c862d,4.239582702188199
2ecbedf3c6493ae3c01ba21e3e03e819,4.482755175043284
7093ae49d16555e06b3e34f8c0022e2a,4.427065573836903
c66e8ed5bba8266dfde60175934e266b,4.387549815742152
59d8e64274cf91bb288d9c3aec097446,4.55292538359417
c3cf3e7a8e50a5f22454b4da510fed5d,3.6341864343358905
facce72747c9208101259cc33421c96e,4.332343324291562
6645d1232e2c0e88fd8566e0a87df14f,4.475618947944389
63d70af90a488dc5e908767dd12269fb,4.344988201475481
57095326257777dda22c8ed3dca8e0a0,4.385567080825908
635460bf36f1bb41bd54fd2d2061295e,4.232802640663052
77fa3fb5e536c05a83b5019853007e07,4.298094017229797
268f666f6267874992503089dd961aa6,4.398804848198666
6a9db03922009a2dfcb25431c2a4ddeb,4.312486925942905
281b1d7e865b489d6dddbd5b7e9241d5,4.296078108550687
e9ef1087483fd6ce9d0a178d660889f4,4.477829592201891
2fdb241d6c04908f66f8133bd4b219c1,3.645352043211144
